RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	RaceClass	DaysSinceRun	LR_Position	LR_NumberRunners	
"16:00:00"	"2006-03-15"	"Cheltenham"	"Prins Willem (IRE)"	"16.00"	"0"	"Handicap Hurdle"	"19"	"30"	"Llewellyn, Carl"	"Fanshawe, J R"	"2m5f "	"1"	"28"	"1"	"14"
"16:00:00"	"2006-03-15"	"Cheltenham"	"Mister Quasimodo"	"16.00"	"0"	"Handicap Hurdle"	"21"	"30"	"Tizzard, Joe"	"Tizzard, C L"	"2m5f "	"1"	"18"	"2"	"5"
"16:00:00"	"2006-03-15"	"Cheltenham"	"Good Thyne Jack (IRE)"	"10.00"	"0"	"Handicap Hurdle"	"PU"	"30"	"Carberry, P"	"McNamara, E"	"2m5f "	"1"	"18"	"1"	"17"
"17:20:00"	"2006-03-14"	"Cheltenham"	"Shamayoun (FR)"	"40.00"	"0"	"Handicap Novices Hurdle"	"1"	"24"	"Brennan, P J"	"Egerton, C R"	"2m.5f "	"1"	"20"	"1"	"13"
"17:20:00"	"2006-03-14"	"Cheltenham"	"Patman Du Charmil (FR)"	"40.00"	"0"	"Handicap Novices Hurdle"	"3"	"24"	"Llewellyn, Carl"	"Twiston-Davies, N A"	"2m.5f "	"1"	"24"	"7"	"14"
"17:20:00"	"2006-03-14"	"Cheltenham"	"Proper Article (IRE)"	"16.00"	"0"	"Handicap Novices Hurdle"	"5"	"24"	"Johnson, Richard"	"Weld, D K"	"2m.5f "	"1"	"23"	"6"	"13"
"17:20:00"	"2006-03-14"	"Cheltenham"	"Bold Fire"	"25.00"	"0"	"Handicap Novices Hurdle"	"7"	"24"	"Heard, Liam"	"Nicholls, P F"	"2m.5f "	"1"	"24"	"2"	"5"
"17:20:00"	"2006-03-14"	"Cheltenham"	"Dreux (FR)"	"25.00"	"0"	"Handicap Novices Hurdle"	"8"	"24"	"Russell, D N"	"Cooper, Thomas"	"2m.5f "	"1"	"30"	"4"	"8"
"17:20:00"	"2006-03-14"	"Cheltenham"	"Marhaba Million (IRE) (OLD)"	"25.00"	"0"	"Handicap Novices Hurdle"	"9"	"24"	"Byrnes, B C"	"McNamara, E"	"2m.5f "	"1"	"30"	"5"	"8"
"17:20:00"	"2006-03-14"	"Cheltenham"	"Mystery Lot (IRE)"	"14.00"	"0"	"Handicap Novices Hurdle"	"11"	"24"	"Thornton, Robert"	"King, A"	"2m.5f "	"1"	"26"	"1"	"13"
"17:20:00"	"2006-03-14"	"Cheltenham"	"Le Corvee (IRE)"	"66.00"	"0"	"Handicap Novices Hurdle"	"PU"	"24"	"Hutchinson, Wayne"	"King, A"	"2m.5f "	"1"	"11"	"6"	"13"
"17:20:00"	"2006-03-14"	"Cheltenham"	"Grasp"	"25.00"	"0"	"Handicap Novices Hurdle"	"PU"	"24"	"Moore, Jamie"	"Moore, Gary and Josh"	"2m.5f "	"1"	"16"	"1"	"13"
"17:20:00"	"2006-03-14"	"Cheltenham"	"Vox Populi (USA)"	"40.00"	"0"	"Handicap Novices Hurdle"	"PU"	"24"	"Geraghty, B J"	"Mahon, S J"	"2m.5f "	"1"	"17"	"4"	"10"
"17:20:00"	"2006-03-14"	"Cheltenham"	"Opera Mundi (FR)"	"20.00"	"0"	"Handicap Novices Hurdle"	"UR"	"24"	"Williams, Christian"	"Nicholls, P F"	"2m.5f "	"1"	"28"	"1"	"14"
"16:00:00"	"2006-03-14"	"Cheltenham"	"Irish Hussar (IRE)"	"66.00"	"0"	"Handicap Chase"	"3"	"21"	"Foley, Marcus"	"Henderson, N J"	"3m.5f "	"1"	"17"	"PU"	"15"
"16:00:00"	"2006-03-14"	"Cheltenham"	"Model Son (IRE)"	"14.00"	"0"	"Handicap Chase"	"4"	"21"	"Merrigan, Paddy"	"Haslam, P C"	"3m.5f "	"1"	"24"	"2"	"14"
"16:00:00"	"2006-03-14"	"Cheltenham"	"Fork Lightning (IRE)"	"16.00"	"0"	"Handicap Chase"	"6"	"21"	"Thornton, Robert"	"King, A"	"3m.5f "	"1"	"17"	"PU"	"15"
"16:00:00"	"2006-03-14"	"Cheltenham"	"Desailly"	"50.00"	"0"	"Handicap Chase"	"8"	"21"	"Bradburne, Mark"	"Geake, J A"	"3m.5f "	"1"	"27"	"3"	"10"
"16:00:00"	"2006-03-14"	"Cheltenham"	"Made In Japan (JPN)"	"33.00"	"0"	"Handicap Chase"	"13"	"21"	"Brennan, P J"	"Hobbs, P J / White, J"	"3m.5f "	"1"	"10"	"10"	"15"
"16:00:00"	"2006-03-14"	"Cheltenham"	"Dunbrody Millar (IRE)"	"25.00"	"0"	"Handicap Chase"	"PU"	"21"	"Malone, Tom"	"Bowen, Peter / Michael"	"3m.5f "	"1"	"17"	"5"	"17"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Stance"	"11.00"	"0"	"Handicap Hurdle"	"2"	"30"	"Casey, D J"	"Moore, Gary and Josh"	"2m1f "	"1"	"6"	"8"	"19"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Grande Jete (SAF)"	"14.00"	"0"	"Handicap Hurdle"	"4"	"30"	"Foley, Marcus"	"Henderson, N J"	"2m1f "	"1"	"412"	"5"	"10"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Crossbow Creek"	"16.00"	"0"	"Handicap Hurdle"	"5"	"30"	"Crowley, Jim"	"Rimell, M G"	"2m1f "	"1"	"6"	"4"	"19"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Mcbain (USA)"	"66.00"	"0"	"Handicap Hurdle"	"9"	"30"	"Flynn, Paul W"	"Hobbs, P J / White, J"	"2m1f "	"1"	"6"	"9"	"19"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Balapour (IRE)"	"20.00"	"0"	"Handicap Hurdle"	"10"	"30"	"Cullen, J L"	"Brady, Patrick O"	"2m1f "	"1"	"13"	"PU"	"13"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Perouse"	"20.00"	"0"	"Handicap Hurdle"	"12"	"30"	"Williams, Christian"	"Nicholls, P F"	"2m1f "	"1"	"27"	"2"	"7"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Dancing Pearl"	"50.00"	"0"	"Handicap Hurdle"	"14"	"30"	"Hutchinson, Wayne"	"Price, C J"	"2m1f "	"1"	"14"	"1"	"12"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Its Crucial (IRE)"	"200.00"	"0"	"Handicap Hurdle"	"15"	"30"	"Llewellyn, Carl"	"Twiston-Davies, N A"	"2m1f "	"1"	"29"	"3"	"7"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Rigmarole"	"50.00"	"0"	"Handicap Hurdle"	"18"	"30"	"Brennan, P J"	"Nicholls, P F"	"2m1f "	"1"	"27"	"4"	"7"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Calatagan (IRE)"	"100.00"	"0"	"Handicap Hurdle"	"19"	"30"	"Dobbin, Tony"	"Jefferson, J M"	"2m1f "	"1"	"11"	"4"	"12"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Risky Reef"	"33.00"	"0"	"Handicap Hurdle"	"20"	"30"	"ODwyer, C"	"Lee, Andrew"	"2m1f "	"1"	"398"	"12"	"25"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Tamarinbleu (FR)"	"9.00"	"0"	"Handicap Hurdle"	"21"	"30"	"McCoy, A P"	"Pipe, M C"	"2m1f "	"1"	"21"	"2"	"7"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Fool On The Hill"	"66.00"	"0"	"Handicap Hurdle"	"25"	"30"	"Johnson, Richard"	"Hobbs, P J / White, J"	"2m1f "	"1"	"13"	"1"	"7"
"17:20:00"	"2005-03-18"	"Cheltenham"	"Demi Beau"	"16.00"	"0"	"Handicap Hurdle"	"29"	"30"	"Fehily, Noel"	"Mann, C J"	"2m1f "	"1"	"349"	"F"	"19"
"16:40:00"	"2005-03-18"	"Cheltenham"	"Bambi De LOrme (FR)"	"16.00"	"0"	"Handicap Chase"	"2"	"24"	"Lee, G"	"Williams, Ian"	"2m.5f "	"1"	"27"	"F"	"7"
"16:40:00"	"2005-03-18"	"Cheltenham"	"Batswing"	"66.00"	"0"	"Handicap Chase"	"11"	"24"	"Moore, Jamie"	"Moore, Gary and Josh"	"2m.5f "	"1"	"12"	"3"	"13"
"16:40:00"	"2005-03-18"	"Cheltenham"	"LAnge Au Ciel (FR)"	"4.50"	"0"	"Handicap Chase"	"14"	"24"	"Walsh, R"	"Nicholls, P F"	"2m.5f "	"1"	"28"	"1"	"7"
"16:40:00"	"2005-03-18"	"Cheltenham"	"Jericho Iii (FR)"	"66.00"	"0"	"Handicap Chase"	"17"	"24"	"McGrath, Larry"	"Guest, R C"	"2m.5f "	"1"	"28"	"5"	"7"
"16:40:00"	"2005-03-18"	"Cheltenham"	"Stormy Lord (IRE)"	"66.00"	"0"	"Handicap Chase"	"F"	"24"	"Harding, Brian"	"Wade, J"	"2m.5f "	"1"	"13"	"1"	"8"
"17:20:00"	"2005-03-17"	"Cheltenham"	"Quick (OLD)"	"50.00"	"0"	"Handicap Hurdle"	"3"	"22"	"Glassonbury, Andrew"	"Pipe, M C"	"3m "	"1"	"19"	"5"	"5"
"17:20:00"	"2005-03-17"	"Cheltenham"	"Carlys Quest"	"20.00"	"0"	"Handicap Hurdle"	"5"	"22"	"Mercer, Keith"	"Murphy, Ferdy"	"3m "	"1"	"26"	"3"	"15"
"17:20:00"	"2005-03-17"	"Cheltenham"	"Hirvine (FR)"	"25.00"	"0"	"Handicap Hurdle"	"8"	"22"	"Greenway, Tom"	"Bowen, Peter / Michael"	"3m "	"1"	"26"	"2"	"15"
"17:20:00"	"2005-03-17"	"Cheltenham"	"Rambling Minster"	"16.00"	"0"	"Handicap Hurdle"	"10"	"22"	"Casey, D J"	"Reveley, K G"	"3m "	"1"	"12"	"4"	"6"
"17:20:00"	"2005-03-17"	"Cheltenham"	"Chamoss Royale (FR)"	"20.00"	"0"	"Handicap Hurdle"	"11"	"22"	"Walsh, R"	"Nicholls, P F"	"3m "	"1"	"26"	"2"	"9"
"17:20:00"	"2005-03-17"	"Cheltenham"	"Ravenswood (IRE)"	"3.50"	"0"	"Handicap Hurdle"	"15"	"22"	"Murphy, Timmy"	"Pipe, M C"	"3m "	"1"	"26"	"5"	"15"
"17:20:00"	"2005-03-17"	"Cheltenham"	"Petite Margot"	"33.00"	"0"	"Handicap Hurdle"	"21"	"22"	"Llewellyn, Carl"	"Twiston-Davies, N A"	"3m "	"1"	"26"	"9"	"15"
"16:00:00"	"2005-03-17"	"Cheltenham"	"Liberthine (FR)"	"25.00"	"0"	"Handicap Chase"	"1"	"22"	"Waley-Cohen, Mr S"	"Henderson, N J"	"2m5f "	"1"	"26"	"4"	"14"
"16:00:00"	"2005-03-17"	"Cheltenham"	"Banker Count"	"16.00"	"0"	"Handicap Chase"	"2"	"22"	"Thomas, Sam"	"Williams, Miss Venetia"	"2m5f "	"1"	"19"	"3"	"16"
"16:00:00"	"2005-03-17"	"Cheltenham"	"Brooklyn Breeze (IRE)"	"4.50"	"0"	"Handicap Chase"	"4"	"22"	"Dobbin, Tony"	"Lungo, L"	"2m5f "	"1"	"27"	"3"	"7"
"16:00:00"	"2005-03-17"	"Cheltenham"	"Scots Grey"	"20.00"	"0"	"Handicap Chase"	"5"	"22"	"Fitzgerald, Mick"	"Henderson, N J"	"2m5f "	"1"	"12"	"8"	"15"
"16:00:00"	"2005-03-17"	"Cheltenham"	"Christopher (OLD)"	"20.00"	"0"	"Handicap Chase"	"7"	"22"	"Brennan, P J"	"Hobbs, P J / White, J"	"2m5f "	"1"	"26"	"6"	"14"
"16:00:00"	"2005-03-17"	"Cheltenham"	"Ghadames (FR)"	"33.00"	"0"	"Handicap Chase"	"13"	"22"	"Fox, Sean"	"Guest, R C"	"2m5f "	"1"	"26"	"2"	"7"
"16:00:00"	"2005-03-17"	"Cheltenham"	"Iznogoud (FR)"	"9.00"	"0"	"Handicap Chase"	"14"	"22"	"Geraghty, B J"	"Pipe, M C"	"2m5f "	"1"	"19"	"2"	"16"
"16:00:00"	"2005-03-17"	"Cheltenham"	"Mouseski"	"33.00"	"0"	"Handicap Chase"	"15"	"22"	"Williams, Mr Nick"	"Nicholls, P F"	"2m5f "	"1"	"12"	"6"	"15"
"16:00:00"	"2005-03-17"	"Cheltenham"	"Supreme Prince (IRE)"	"20.00"	"0"	"Handicap Chase"	"F"	"22"	"Flynn, Paul W"	"Hobbs, P J / White, J"	"2m5f "	"1"	"12"	"1"	"15"
"16:00:00"	"2005-03-17"	"Cheltenham"	"Hunters Tweed"	"20.00"	"0"	"Handicap Chase"	"PU"	"22"	"Lee, G"	"Beaumont, P"	"2m5f "	"1"	"21"	"6"	"11"
"14:00:00"	"2005-03-17"	"Cheltenham"	"Lacdoudal (FR)"	"12.00"	"0"	"Handicap Novices Chase"	"2"	"19"	"Johnson, Richard"	"Hobbs, P J / White, J"	"2m5f "	"1"	"19"	"2"	"7"
"14:00:00"	"2005-03-17"	"Cheltenham"	"See You Sometime"	"12.00"	"0"	"Handicap Novices Chase"	"3"	"19"	"Thornton, Andrew"	"Mullins, J W"	"2m5f "	"1"	"19"	"5"	"16"
"14:00:00"	"2005-03-17"	"Cheltenham"	"Sir Oj (IRE)"	"18.00"	"0"	"Handicap Novices Chase"	"4"	"19"	"Carberry, P"	"Meade, Noel"	"2m5f "	"1"	"2"	"11"	"19"
"14:00:00"	"2005-03-17"	"Cheltenham"	"Le Passing (FR)"	"22.00"	"0"	"Handicap Novices Chase"	"5"	"19"	"Walsh, R"	"Nicholls, P F"	"2m5f "	"1"	"26"	"5"	"6"
"14:00:00"	"2005-03-17"	"Cheltenham"	"Erics Charm (FR)"	"20.00"	"0"	"Handicap Novices Chase"	"6"	"19"	"Aspell, Leighton"	"Sherwood, O"	"2m5f "	"1"	"11"	"1"	"5"
"14:00:00"	"2005-03-17"	"Cheltenham"	"St Matthew (USA)"	"80.00"	"0"	"Handicap Novices Chase"	"8"	"19"	"Elsworth, Dominic"	"Smith, Mrs S J"	"2m5f "	"1"	"26"	"6"	"15"
"14:00:00"	"2005-03-17"	"Cheltenham"	"Sonevafushi (FR)"	"50.00"	"0"	"Handicap Novices Chase"	"10"	"19"	"Thomas, Sam"	"Williams, Miss Venetia"	"2m5f "	"1"	"26"	"3"	"7"
"14:00:00"	"2005-03-17"	"Cheltenham"	"Bizet (IRE) (OLD)"	"10.00"	"0"	"Handicap Novices Chase"	"11"	"19"	"Cullen, J L"	"Flood, Francis J"	"2m5f "	"1"	"28"	"1"	"9"
"14:00:00"	"2005-03-17"	"Cheltenham"	"Ball O Malt (IRE)"	"25.00"	"0"	"Handicap Novices Chase"	"F"	"19"	"Whelan, Padge"	"Fahey, R A"	"2m5f "	"1"	"26"	"4"	"12"
"14:00:00"	"2005-03-17"	"Cheltenham"	"Captain Corelli"	"8.00"	"0"	"Handicap Novices Chase"	"PU"	"19"	"Murphy, Timmy"	"Pitman, M"	"2m5f "	"1"	"26"	"1"	"7"
"14:00:00"	"2005-03-17"	"Cheltenham"	"Sleep Bal (FR)"	"14.00"	"0"	"Handicap Novices Chase"	"PU"	"19"	"Fitzgerald, Mick"	"Henderson, N J"	"2m5f "	"1"	"25"	"2"	"6"
"16:40:00"	"2005-03-16"	"Cheltenham"	"Parsons Legacy (IRE)"	"16.00"	"0"	"Handicap Chase"	"3"	"24"	"OConnor, Derek"	"Hobbs, P J / White, J"	"3m.5f "	"2"	"11"	"6"	"14"
"16:40:00"	"2005-03-16"	"Cheltenham"	"Persian Waters (IRE)"	"11.00"	"0"	"Handicap Chase"	"4"	"24"	"Greenall, Mr T"	"Fanshawe, J R"	"3m.5f "	"2"	"25"	"2"	"6"
"16:40:00"	"2005-03-16"	"Cheltenham"	"Carryonharry (IRE)"	"50.00"	"0"	"Handicap Chase"	"12"	"24"	"Glassonbury, Andrew"	"Pipe, M C"	"3m.5f "	"2"	"11"	"8"	"14"
"16:40:00"	"2005-03-16"	"Cheltenham"	"Maximize (IRE)"	"20.00"	"0"	"Handicap Chase"	"13"	"24"	"Edwards, Mr D"	"Pipe, M C"	"3m.5f "	"2"	"25"	"8"	"11"
"16:40:00"	"2005-03-16"	"Cheltenham"	"Indalo (IRE) (OLD)"	"10.00"	"0"	"Handicap Chase"	"16"	"24"	"Williams, Mr Nick"	"Williams, Miss Venetia"	"3m.5f "	"2"	"20"	"1"	"6"
"16:40:00"	"2005-03-16"	"Cheltenham"	"Pearly Jack"	"16.00"	"0"	"Handicap Chase"	"BD"	"24"	"OConnor, Mr M J"	"Fitzgerald, D E"	"3m.5f "	"2"	"20"	"1"	"10"
"16:40:00"	"2005-03-16"	"Cheltenham"	"Heart Midoltian (FR)"	"14.00"	"0"	"Handicap Chase"	"PU"	"24"	"Elliott, Mr G"	"Pipe, M C"	"3m.5f "	"2"	"159"	"PU"	"7"
"16:40:00"	"2005-03-16"	"Cheltenham"	"Bold Investor"	"66.00"	"0"	"Handicap Chase"	"UR"	"24"	"Power, Mr K E"	"ONeill, Jonjo and AJ"	"3m.5f "	"2"	"12"	"8"	"13"
"16:00:00"	"2005-03-16"	"Cheltenham"	"After Eight (GER)"	"33.00"	"0"	"Handicap Hurdle"	"5"	"29"	"Thomas, Sam"	"Williams, Miss Venetia"	"2m5f "	"1"	"4"	"5"	"19"
"16:00:00"	"2005-03-16"	"Cheltenham"	"Lilium De Cotte (FR)"	"100.00"	"0"	"Handicap Hurdle"	"10"	"29"	"Tinkler, Andrew"	"Henderson, N J"	"2m5f "	"1"	"18"	"PU"	"10"
"16:00:00"	"2005-03-16"	"Cheltenham"	"Mythical King (IRE)"	"66.00"	"0"	"Handicap Hurdle"	"12"	"29"	"Thornton, Robert"	"Lee, R"	"2m5f "	"1"	"25"	"8"	"15"
"16:00:00"	"2005-03-16"	"Cheltenham"	"Spring Pursuit"	"50.00"	"0"	"Handicap Hurdle"	"14"	"29"	"Williams, Christian"	"Bevan, E G"	"2m5f "	"1"	"20"	"1"	"11"
"16:00:00"	"2005-03-16"	"Cheltenham"	"You Owe Me (IRE)"	"66.00"	"0"	"Handicap Hurdle"	"18"	"29"	"Llewellyn, Carl"	"Twiston-Davies, N A"	"2m5f "	"1"	"25"	"6"	"9"
"16:00:00"	"2005-03-16"	"Cheltenham"	"Omni Cosmo Touch (USA)"	"25.00"	"0"	"Handicap Hurdle"	"20"	"29"	"Elsworth, Dominic"	"Smith, Mrs S J"	"2m5f "	"1"	"11"	"1"	"8"
"16:00:00"	"2005-03-16"	"Cheltenham"	"Ebinzayd (IRE)"	"50.00"	"0"	"Handicap Hurdle"	"24"	"29"	"Berridge, Gary"	"Lungo, L"	"2m5f "	"1"	"28"	"1"	"6"
"16:00:00"	"2005-03-16"	"Cheltenham"	"Anatar (IRE)"	"25.00"	"0"	"Handicap Hurdle"	"25"	"29"	"Moore, Jamie"	"Pipe, M C"	"2m5f "	"1"	"26"	"1"	"8"
"17:20:00"	"2005-03-15"	"Cheltenham"	"Miss Academy (FR)"	"16.00"	"0"	"Handicap Novices Hurdle"	"4"	"24"	"Murphy, Timmy"	"Pipe, M C"	"2m.5f "	"1"	"18"	"F"	"9"
"17:20:00"	"2005-03-15"	"Cheltenham"	"Alikat (IRE)"	"25.00"	"0"	"Handicap Novices Hurdle"	"6"	"24"	"Malone, Tom"	"Pipe, M C"	"2m.5f "	"1"	"19"	"3"	"10"
"17:20:00"	"2005-03-15"	"Cheltenham"	"Daryal (IRE)"	"6.50"	"0"	"Handicap Novices Hurdle"	"12"	"24"	"Thornton, Robert"	"King, A"	"2m.5f "	"1"	"11"	"2"	"14"
"17:20:00"	"2005-03-15"	"Cheltenham"	"Beauchamp Prince (IRE)"	"66.00"	"0"	"Handicap Novices Hurdle"	"13"	"24"	"Scudamore, Tom"	"Scudamore, M J"	"2m.5f "	"1"	"19"	"3"	"8"
"17:20:00"	"2005-03-15"	"Cheltenham"	"Mr Dinglawi (IRE)"	"50.00"	"0"	"Handicap Novices Hurdle"	"15"	"24"	"Davies, James"	"Feek, D B"	"2m.5f "	"1"	"8"	"11"	"13"
"17:20:00"	"2005-03-15"	"Cheltenham"	"Dunlea Dancer"	"100.00"	"0"	"Handicap Novices Hurdle"	"24"	"24"	"Brennan, P J"	"Hobbs, P J / White, J"	"2m.5f "	"1"	"17"	"8"	"8"
"16:40:00"	"2005-03-15"	"Cheltenham"	"Spot Thedifference (IRE)"	"4.00"	"0"	"Handicap Chase"	"1"	"16"	"McNamara, Mr J T"	"Bolger, E"	"3m7f "	"2"	"29"	"4"	"5"
"16:40:00"	"2005-03-15"	"Cheltenham"	"Andrewjames (IRE)"	"12.00"	"0"	"Handicap Chase"	"7"	"16"	"Casey, D J"	"McCreery, Peter"	"3m7f "	"2"	"27"	"1"	"11"
"16:40:00"	"2005-03-15"	"Cheltenham"	"Comanche War Paint (IRE)"	"3.33"	"0"	"Handicap Chase"	"F"	"16"	"Walsh, R"	"Nicholls, P F"	"3m7f "	"2"	"12"	"1"	"13"
"16:40:00"	"2005-03-15"	"Cheltenham"	"Gunn Roses II (FR)"	"14.00"	"0"	"Handicap Chase"	"F"	"16"	"Fehily, Noel"	"Keane, D P"	"3m7f "	"2"	"19"	"1"	"13"
"16:40:00"	"2005-03-15"	"Cheltenham"	"Galapiat Du Mesnil (FR)"	"33.00"	"0"	"Handicap Chase"	"PU"	"16"	"Tizzard, Joe"	"Nicholls, P F"	"3m7f "	"2"	"392"	"2"	"12"
"16:40:00"	"2005-03-15"	"Cheltenham"	"Just Maybe (IRE)"	"40.00"	"0"	"Handicap Chase"	"UR"	"16"	"Thomas, Sam"	"Williams, Miss Venetia"	"3m7f "	"2"	"10"	"5"	"7"
"16:00:00"	"2005-03-15"	"Cheltenham"	"Kelami (FR)"	"8.00"	"0"	"Handicap Chase"	"1"	"20"	"Thornton, Robert"	"Doumen, F"	"3m.5f "	"1"	"24"	"3"	"11"
"16:00:00"	"2005-03-15"	"Cheltenham"	"Irish Hussar (IRE)"	"33.00"	"0"	"Handicap Chase"	"3"	"20"	"Fitzgerald, Mick"	"Henderson, N J"	"3m.5f "	"1"	"362"	"PU"	"10"
"16:00:00"	"2005-03-15"	"Cheltenham"	"Chives (IRE)"	"50.00"	"0"	"Handicap Chase"	"4"	"20"	"Elsworth, Dominic"	"Smith, Mrs S J"	"3m.5f "	"1"	"24"	"PU"	"11"
"16:00:00"	"2005-03-15"	"Cheltenham"	"Spring Grove (IRE)"	"25.00"	"0"	"Handicap Chase"	"7"	"20"	"Thornton, Andrew"	"Alner, R H"	"3m.5f "	"1"	"24"	"4"	"7"
"16:00:00"	"2005-03-15"	"Cheltenham"	"Iris Bleu (FR)"	"5.50"	"0"	"Handicap Chase"	"9"	"20"	"Murphy, Timmy"	"Pipe, M C"	"3m.5f "	"1"	"26"	"2"	"9"
"16:00:00"	"2005-03-15"	"Cheltenham"	"Ballybough Rasher (IRE)"	"33.00"	"0"	"Handicap Chase"	"PU"	"20"	"Lee, G"	"Johnson, J Howard"	"3m.5f "	"1"	"10"	"2"	"8"
"16:00:00"	"2005-03-15"	"Cheltenham"	"Heros Collonges (FR)"	"10.00"	"0"	"Handicap Chase"	"PU"	"20"	"Williams, Christian"	"Nicholls, P F"	"3m.5f "	"1"	"24"	"1"	"4"
"16:00:00"	"2005-03-15"	"Cheltenham"	"Joly Bey (FR)"	"6.50"	"0"	"Handicap Chase"	"PU"	"20"	"Dunsdon, Mr D H"	"Gifford, N J"	"3m.5f "	"1"	"26"	"1"	"9"
"17:45:00"	"2004-03-18"	"Cheltenham"	"Hawadeth"	"50.00"	"0"	"Handicap Hurdle"	"2"	"23"	"Malone, Tom"	"Dartnall, V R A"	"2m1f "	"1"	"12"	"3"	"10"
"17:45:00"	"2004-03-18"	"Cheltenham"	"Balapour (IRE)"	"12.00"	"0"	"Handicap Hurdle"	"4"	"23"	"Llewellyn, Carl"	"Brady, Patrick O"	"2m1f "	"1"	"18"	"4"	"14"
"17:45:00"	"2004-03-18"	"Cheltenham"	"Grave Doubts"	"14.00"	"0"	"Handicap Hurdle"	"9"	"23"	"Greene, R J"	"Bishop, K"	"2m1f "	"1"	"26"	"3"	"8"
"17:45:00"	"2004-03-18"	"Cheltenham"	"Regal Exit (FR)"	"50.00"	"0"	"Handicap Hurdle"	"13"	"23"	"Flynn, Paul W"	"Henderson, N J"	"2m1f "	"1"	"26"	"F"	"9"
"17:45:00"	"2004-03-18"	"Cheltenham"	"Scorned (GER)"	"20.00"	"0"	"Handicap Hurdle"	"14"	"23"	"McCarthy, J A"	"Balding, A M"	"2m1f "	"1"	"5"	"1"	"23"
"16:35:00"	"2004-03-18"	"Cheltenham"	"Reiziger (FR)"	"33.00"	"0"	"Handicap Chase"	"3"	"21"	"Brennan, P J"	"Hobbs, P J / White, J"	"2m.5f "	"1"	"5"	"1"	"8"
"16:35:00"	"2004-03-18"	"Cheltenham"	"Strong Run (IRE)"	"16.00"	"0"	"Handicap Chase"	"5"	"21"	"Carberry, P"	"Meade, Noel"	"2m.5f "	"1"	"25"	"1"	"4"
"16:35:00"	"2004-03-18"	"Cheltenham"	"Santenay (FR)"	"8.00"	"0"	"Handicap Chase"	"8"	"21"	"Tizzard, Joe"	"Nicholls, P F"	"2m.5f "	"1"	"19"	"3"	"5"
"16:35:00"	"2004-03-18"	"Cheltenham"	"Hit And Run (FR)"	"50.00"	"0"	"Handicap Chase"	"BD"	"21"	"Scudamore, Tom"	"Pipe, M C"	"2m.5f "	"1"	"570"	"PU"	"4"
"16:35:00"	"2004-03-18"	"Cheltenham"	"Jungli (IRE)"	"50.00"	"0"	"Handicap Chase"	"F"	"21"	"McCarthy, J A"	"Webber, P R"	"2m.5f "	"1"	"502"	"F"	"8"
"17:10:00"	"2004-03-17"	"Cheltenham"	"Tikram"	"12.00"	"0"	"Handicap Chase"	"1"	"16"	"Murphy, Timmy"	"Moore, Gary and Josh"	"2m4.5f "	"1"	"24"	"1"	"6"
"17:10:00"	"2004-03-17"	"Cheltenham"	"Iznogoud (FR)"	"4.50"	"0"	"Handicap Chase"	"2"	"16"	"McCoy, A P"	"Pipe, M C"	"2m4.5f "	"1"	"18"	"3"	"11"
"17:10:00"	"2004-03-17"	"Cheltenham"	"Kelrev (FR)"	"16.00"	"0"	"Handicap Chase"	"4"	"16"	"Thomas, Sam"	"Williams, Miss Venetia"	"2m4.5f "	"1"	"11"	"7"	"15"
"17:10:00"	"2004-03-17"	"Cheltenham"	"Turgeonev (FR)"	"10.00"	"0"	"Handicap Chase"	"5"	"16"	"OMeara, David"	"Easterby, T D"	"2m4.5f "	"1"	"11"	"2"	"15"
"17:10:00"	"2004-03-17"	"Cheltenham"	"Polar Red"	"20.00"	"0"	"Handicap Chase"	"6"	"16"	"Scudamore, Tom"	"Pipe, M C"	"2m4.5f "	"1"	"30"	"UR"	"7"
"17:10:00"	"2004-03-17"	"Cheltenham"	"Barrow Drive"	"12.00"	"0"	"Handicap Chase"	"10"	"16"	"Geraghty, B J"	"Mullins, Anthony"	"2m4.5f "	"1"	"13"	"4"	"7"
"17:10:00"	"2004-03-17"	"Cheltenham"	"Farmer Jack"	"20.00"	"0"	"Handicap Chase"	"12"	"16"	"Thornton, Andrew"	"Hobbs, P J / White, J"	"2m4.5f "	"1"	"11"	"8"	"15"
"17:10:00"	"2004-03-17"	"Cheltenham"	"Hunters Tweed"	"14.00"	"0"	"Handicap Chase"	"PU"	"16"	"Garritty, Russ"	"Beaumont, P"	"2m4.5f "	"1"	"18"	"PU"	"11"
